identifier1	identifier2	lemma
old_corpus_spanish-106148-321	old_corpus_spanish-207216-605	agradecer
old_corpus_spanish-106148-321	old_corpus_spanish-176798-247	agradecer
modern_corpus_spanish-69193-515	old_corpus_spanish-516364-461	agradecer
old_corpus_spanish-313824-240	old_corpus_spanish-397863-306	agradecer
modern_corpus_spanish-69193-515	old_corpus_spanish-595759-120	agradecer
modern_corpus_spanish-69193-515	old_corpus_spanish-632857-205	agradecer
old_corpus_spanish-176798-247	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-879494-236	old_corpus_spanish-488354-57	agradecer
old_corpus_spanish-176798-247	old_corpus_spanish-490940-243	agradecer
old_corpus_spanish-176798-247	old_corpus_spanish-516364-461	agradecer
old_corpus_spanish-176798-247	old_corpus_spanish-619667-503	agradecer
old_corpus_spanish-176798-247	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-879494-236	old_corpus_spanish-271961-232	agradecer
old_corpus_spanish-271961-232	old_corpus_spanish-595759-120	agradecer
modern_corpus_spanish-247735-612	modern_corpus_spanish-405670-76	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-381722-342	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-82191-828	old_corpus_spanish-313824-240	agradecer
modern_corpus_spanish-82191-828	old_corpus_spanish-106148-321	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-427865-261	agradecer
modern_corpus_spanish-265695-351	modern_corpus_spanish-381722-342	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-82191-828	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-176798-247	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-207216-605	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-619667-503	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-630172-363	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-662608-261	agradecer
modern_corpus_spanish-337707-281	old_corpus_spanish-271961-232	agradecer
modern_corpus_spanish-337707-281	old_corpus_spanish-176798-247	agradecer
modern_corpus_spanish-337707-281	modern_corpus_spanish-879494-236	agradecer
modern_corpus_spanish-337707-281	modern_corpus_spanish-69193-515	agradecer
modern_corpus_spanish-337707-281	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-265695-351	modern_corpus_spanish-405670-76	agradecer
modern_corpus_spanish-265695-351	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-265695-351	old_corpus_spanish-176798-247	agradecer
modern_corpus_spanish-265695-351	old_corpus_spanish-397863-306	agradecer
modern_corpus_spanish-265695-351	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-80197-794	old_corpus_spanish-106148-321	agradecer
modern_corpus_spanish-80197-794	old_corpus_spanish-176798-247	agradecer
modern_corpus_spanish-80197-794	old_corpus_spanish-397863-306	agradecer
modern_corpus_spanish-80197-794	old_corpus_spanish-658205-552	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-337707-281	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-249655-541	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-247735-612	agradecer
modern_corpus_spanish-155297-1092	modern_corpus_spanish-222095-324	agradecer
modern_corpus_spanish-247735-612	modern_corpus_spanish-69193-515	agradecer
modern_corpus_spanish-247735-612	modern_corpus_spanish-879494-236	agradecer
modern_corpus_spanish-247735-612	old_corpus_spanish-271961-232	agradecer
modern_corpus_spanish-247735-612	old_corpus_spanish-516364-461	agradecer
modern_corpus_spanish-247735-612	old_corpus_spanish-630172-363	agradecer
modern_corpus_spanish-247735-612	old_corpus_spanish-662608-261	agradecer
modern_corpus_spanish-80197-794	old_corpus_spanish-516364-461	agradecer
old_corpus_spanish-271961-232	old_corpus_spanish-490940-243	agradecer
old_corpus_spanish-271961-232	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-249655-541	modern_corpus_spanish-311606-431	agradecer
modern_corpus_spanish-337707-281	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-249655-541	modern_corpus_spanish-381722-342	agradecer
modern_corpus_spanish-337707-281	old_corpus_spanish-595759-120	agradecer
old_corpus_spanish-271961-232	old_corpus_spanish-619667-503	agradecer
modern_corpus_spanish-337707-281	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-249655-541	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-313824-240	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-397863-306	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-488354-57	agradecer
old_corpus_spanish-207216-605	old_corpus_spanish-285132-26	agradecer
old_corpus_spanish-207216-605	old_corpus_spanish-488354-57	agradecer
old_corpus_spanish-207216-605	old_corpus_spanish-490940-243	agradecer
old_corpus_spanish-207216-605	old_corpus_spanish-630172-363	agradecer
old_corpus_spanish-207216-605	old_corpus_spanish-88032-387	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-516364-461	agradecer
modern_corpus_spanish-249655-541	old_corpus_spanish-630172-363	agradecer
modern_corpus_spanish-82191-828	old_corpus_spanish-490940-243	agradecer
modern_corpus_spanish-249655-541	modern_corpus_spanish-405670-76	agradecer
modern_corpus_spanish-82191-828	old_corpus_spanish-595759-120	agradecer
modern_corpus_spanish-155297-1092	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-458419-720	old_corpus_spanish-619667-503	agradecer
modern_corpus_spanish-134011-300	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-488354-57	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-325329-260	agradecer
old_corpus_spanish-516364-461	old_corpus_spanish-595759-120	agradecer
old_corpus_spanish-516364-461	old_corpus_spanish-632857-205	agradecer
old_corpus_spanish-516364-461	old_corpus_spanish-658205-552	agradecer
old_corpus_spanish-516364-461	old_corpus_spanish-88032-387	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-491927-299	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-516364-461	agradecer
modern_corpus_spanish-41600-599	modern_corpus_spanish-69193-515	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-490940-243	agradecer
modern_corpus_spanish-41600-599	modern_corpus_spanish-82191-828	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-285132-26	agradecer
old_corpus_spanish-491927-299	old_corpus_spanish-630172-363	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-106148-321	agradecer
modern_corpus_spanish-405670-76	modern_corpus_spanish-80197-794	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-397863-306	agradecer
modern_corpus_spanish-124632-391	modern_corpus_spanish-134011-300	agradecer
modern_corpus_spanish-124632-391	modern_corpus_spanish-134781-395	agradecer
modern_corpus_spanish-124632-391	modern_corpus_spanish-337707-281	agradecer
modern_corpus_spanish-124632-391	modern_corpus_spanish-427865-261	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-313824-240	agradecer
modern_corpus_spanish-134011-300	old_corpus_spanish-490940-243	agradecer
modern_corpus_spanish-134011-300	old_corpus_spanish-488354-57	agradecer
modern_corpus_spanish-134011-300	old_corpus_spanish-397863-306	agradecer
old_corpus_spanish-491927-299	old_corpus_spanish-595759-120	agradecer
old_corpus_spanish-490940-243	old_corpus_spanish-630172-363	agradecer
old_corpus_spanish-488354-57	old_corpus_spanish-88032-387	agradecer
old_corpus_spanish-658205-552	old_corpus_spanish-662608-261	agradecer
modern_corpus_spanish-458419-720	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-88032-387	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-405670-76	old_corpus_spanish-619667-503	agradecer
modern_corpus_spanish-381722-342	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-106148-321	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-381722-342	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-379088-310	old_corpus_spanish-88032-387	agradecer
modern_corpus_spanish-379088-310	old_corpus_spanish-619667-503	agradecer
modern_corpus_spanish-379088-310	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-379088-310	old_corpus_spanish-313824-240	agradecer
modern_corpus_spanish-379088-310	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-379088-310	modern_corpus_spanish-879494-236	agradecer
modern_corpus_spanish-134011-300	modern_corpus_spanish-155297-1092	agradecer
modern_corpus_spanish-134011-300	modern_corpus_spanish-247735-612	agradecer
modern_corpus_spanish-134011-300	modern_corpus_spanish-249655-541	agradecer
modern_corpus_spanish-134011-300	modern_corpus_spanish-41600-599	agradecer
modern_corpus_spanish-134011-300	modern_corpus_spanish-82191-828	agradecer
modern_corpus_spanish-124632-391	old_corpus_spanish-397863-306	agradecer
old_corpus_spanish-397863-306	old_corpus_spanish-516364-461	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-176798-247	agradecer
old_corpus_spanish-397863-306	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-134781-395	old_corpus_spanish-491927-299	agradecer
modern_corpus_spanish-134781-395	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-134781-395	old_corpus_spanish-662608-261	agradecer
old_corpus_spanish-630172-363	old_corpus_spanish-88032-387	agradecer
old_corpus_spanish-397863-306	old_corpus_spanish-595759-120	agradecer
old_corpus_spanish-595759-120	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-458419-720	old_corpus_spanish-271961-232	agradecer
modern_corpus_spanish-134781-395	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-458419-720	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-427865-261	modern_corpus_spanish-69193-515	agradecer
modern_corpus_spanish-427865-261	modern_corpus_spanish-80197-794	agradecer
modern_corpus_spanish-427865-261	modern_corpus_spanish-879494-236	agradecer
modern_corpus_spanish-427865-261	old_corpus_spanish-285132-26	agradecer
modern_corpus_spanish-427865-261	old_corpus_spanish-313824-240	agradecer
modern_corpus_spanish-427865-261	old_corpus_spanish-325329-260	agradecer
modern_corpus_spanish-427865-261	old_corpus_spanish-630172-363	agradecer
modern_corpus_spanish-427865-261	modern_corpus_spanish-458419-720	agradecer
modern_corpus_spanish-134781-395	old_corpus_spanish-285132-26	agradecer
old_corpus_spanish-632857-205	old_corpus_spanish-662608-261	agradecer
modern_corpus_spanish-134781-395	modern_corpus_spanish-80197-794	agradecer
modern_corpus_spanish-124632-391	old_corpus_spanish-488354-57	agradecer
modern_corpus_spanish-124632-391	old_corpus_spanish-658205-552	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-490940-243	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-632857-205	agradecer
modern_corpus_spanish-41600-599	old_corpus_spanish-657046-290	agradecer
old_corpus_spanish-630172-363	old_corpus_spanish-657046-290	agradecer
old_corpus_spanish-619667-503	old_corpus_spanish-630172-363	agradecer
old_corpus_spanish-491927-299	old_corpus_spanish-657046-290	agradecer
modern_corpus_spanish-134781-395	modern_corpus_spanish-381722-342	agradecer
modern_corpus_spanish-879447-199	old_corpus_spanish-91125-603	arena
modern_corpus_spanish-761282-320	old_corpus_spanish-222399-535	arena
old_corpus_spanish-396422-151	old_corpus_spanish-650410-562	arena
modern_corpus_spanish-555099-553	old_corpus_spanish-253483-427	arena
old_corpus_spanish-253483-427	old_corpus_spanish-418593-256	arena
old_corpus_spanish-224963-230	old_corpus_spanish-682448-849	arena
modern_corpus_spanish-551582-433	old_corpus_spanish-407676-347	arena
modern_corpus_spanish-708779-650	modern_corpus_spanish-879447-199	arena
modern_corpus_spanish-776374-702	old_corpus_spanish-646988-503	arena
modern_corpus_spanish-560470-1054	old_corpus_spanish-407676-347	arena
modern_corpus_spanish-877613-402	old_corpus_spanish-683011-473	arena
modern_corpus_spanish-708779-650	old_corpus_spanish-36272-474	arena
modern_corpus_spanish-555099-553	old_corpus_spanish-407676-347	arena
modern_corpus_spanish-879447-199	old_corpus_spanish-222399-535	arena
modern_corpus_spanish-560470-1054	old_corpus_spanish-650410-562	arena
modern_corpus_spanish-560470-1054	modern_corpus_spanish-776374-702	arena
modern_corpus_spanish-771816-1312	old_corpus_spanish-683011-473	arena
modern_corpus_spanish-708779-650	old_corpus_spanish-4009-302	arena
old_corpus_spanish-4747-430	old_corpus_spanish-91125-603	arena
modern_corpus_spanish-551582-433	modern_corpus_spanish-761282-320	arena
old_corpus_spanish-39040-698	old_corpus_spanish-407676-347	arena
old_corpus_spanish-3876-763	old_corpus_spanish-582158-830	arena
modern_corpus_spanish-180762-696	modern_corpus_spanish-551582-433	arena
modern_corpus_spanish-180762-696	modern_corpus_spanish-708779-650	arena
modern_corpus_spanish-180762-696	old_corpus_spanish-407676-347	arena
modern_corpus_spanish-243564-634	modern_corpus_spanish-771816-1312	arena
modern_corpus_spanish-243564-634	old_corpus_spanish-212005-638	arena
old_corpus_spanish-646988-503	old_corpus_spanish-650410-562	arena
modern_corpus_spanish-243564-634	old_corpus_spanish-36272-474	arena
modern_corpus_spanish-243564-634	old_corpus_spanish-396422-151	arena
modern_corpus_spanish-551582-433	modern_corpus_spanish-879447-199	arena
modern_corpus_spanish-815133-876	old_corpus_spanish-418593-256	arena
modern_corpus_spanish-243564-634	old_corpus_spanish-650410-562	arena
modern_corpus_spanish-761282-320	old_corpus_spanish-253483-427	arena
modern_corpus_spanish-756174-748	modern_corpus_spanish-815133-876	arena
modern_corpus_spanish-199639-187	modern_corpus_spanish-776374-702	arena
modern_corpus_spanish-199639-187	modern_corpus_spanish-551582-433	arena
modern_corpus_spanish-804289-283	modern_corpus_spanish-879447-199	arena
modern_corpus_spanish-522954-721	old_corpus_spanish-4747-430	arena
old_corpus_spanish-407676-347	old_corpus_spanish-418593-256	arena
modern_corpus_spanish-522954-721	old_corpus_spanish-682448-849	arena
modern_corpus_spanish-791622-333	old_corpus_spanish-253483-427	arena
old_corpus_spanish-646988-503	old_corpus_spanish-682448-849	arena
modern_corpus_spanish-76935-574	old_corpus_spanish-644250-264	ataque
old_corpus_spanish-46368-494	old_corpus_spanish-610808-1770	ataque
old_corpus_spanish-46368-494	old_corpus_spanish-685333-264	ataque
modern_corpus_spanish-138845-309	old_corpus_spanish-436962-304	ataque
modern_corpus_spanish-76935-574	old_corpus_spanish-46368-494	ataque
modern_corpus_spanish-76935-574	old_corpus_spanish-342835-231	ataque
old_corpus_spanish-222117-466	old_corpus_spanish-644250-264	ataque
old_corpus_spanish-222117-466	old_corpus_spanish-646044-495	ataque
old_corpus_spanish-611331-207	old_corpus_spanish-646044-495	ataque
modern_corpus_spanish-138845-309	old_corpus_spanish-611331-207	ataque
modern_corpus_spanish-138845-309	old_corpus_spanish-30350-499	ataque
modern_corpus_spanish-447739-815	old_corpus_spanish-104404-442	ataque
modern_corpus_spanish-518042-464	old_corpus_spanish-685333-264	ataque
modern_corpus_spanish-447739-815	old_corpus_spanish-306458-444	ataque
modern_corpus_spanish-518042-464	modern_corpus_spanish-554557-488	ataque
modern_corpus_spanish-518042-464	modern_corpus_spanish-549298-913	ataque
old_corpus_spanish-342835-231	old_corpus_spanish-685333-264	ataque
old_corpus_spanish-342835-231	old_corpus_spanish-611331-207	ataque
old_corpus_spanish-342835-231	old_corpus_spanish-610808-1770	ataque
modern_corpus_spanish-507986-566	old_corpus_spanish-646044-495	ataque
modern_corpus_spanish-507986-566	old_corpus_spanish-611331-207	ataque
modern_corpus_spanish-507986-566	old_corpus_spanish-284895-866	ataque
old_corpus_spanish-342835-231	old_corpus_spanish-415688-273	ataque
modern_corpus_spanish-507986-566	old_corpus_spanish-104404-442	ataque
modern_corpus_spanish-507986-566	modern_corpus_spanish-76935-574	ataque
modern_corpus_spanish-507986-566	modern_corpus_spanish-591046-492	ataque
modern_corpus_spanish-507986-566	modern_corpus_spanish-554557-488	ataque
old_corpus_spanish-415688-273	old_corpus_spanish-646044-495	ataque
old_corpus_spanish-415688-273	old_corpus_spanish-678583-180	ataque
modern_corpus_spanish-518042-464	modern_corpus_spanish-701549-317	ataque
modern_corpus_spanish-447739-815	old_corpus_spanish-239912-418	ataque
