identifier1	identifier2	lemma	median_cleaned	judgments
bib15975090_18960714_148377_86_0003_alto.xml-51-14	bib19227291_18230409_145289_15_0002_alto.xml-14-19	anda	1.0	[1, 1, 1]
bib11653811_18950126_145317_15_0004_alto.xml-29-2	bib13506739_18280314_144030_63_0001_alto.xml-23-12	anda	4.0	[4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19227291_18290923_145289_39_0002_alto.xml-1-62	anda	1.0	[1, 1]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19277277_18280229_147682_51_0001_alto.xml-15-24	anda	1.0	[1, 1]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	1.0	[1, 1]
bib11653811_18950126_145317_15_0004_alto.xml-29-2	bib19277277_18950709_147683_183_0002_alto.xml-44-10	anda	4.0	[4, 4]
bib19227462_18950329_147640_74_0002_alto.xml-100-39	bib19277346_18171011_147394_41_0002_alto.xml-8-9	anda	4.0	[3, 4, 4]
bib15975090_18960704_148377_82_0003_alto.xml-38-35	bib19227291_18970601_145289_65_0004_alto.xml-35-10	anda	1.0	[1, 1]
bib11653811_18951016_145317_160_0001_alto.xml-5-10	bib11653811_19020920_145317_144_0003_alto.xml-84-47	anda	1.0	[1, 1]
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib11653828_18270628_144028_148_0004_alto.xml-11-34	anda	4.0	[4, 4, 4]
bib11653811_18980314_145317_41_0002_alto.xml-93-6	bib11653823_18230125_144010_20_0002_alto.xml-13-16	anda	1.0	[1, 1]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib19277277_18950709_147683_183_0002_alto.xml-44-10	anda	4.0	[4, 4]
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib11653830_18980324_146968_24_0003_alto.xml-160-14	anda	1.0	[1, 1]
bib11653811_18950520_145317_77_0003_alto.xml-86-2	bib11653811_19030523_145317_79_0002_alto.xml-181-10	anda	4.0	[4, 4]
bib11653811_18950520_145317_77_0003_alto.xml-86-2	bib11653828_18230917_144028_215_0003_alto.xml-5-15	anda	4.0	[4, 4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19277330_18951203_0_143_0001_alto.xml-23-4	anda	1.0	[1, 1]
bib11653828_18290214_144028_37_0004_alto.xml-2-69	bib19225758_18950805_144022_179_0001_alto.xml-39-9	anda	4.0	[4, 4]
bib11653811_18950520_145317_77_0003_alto.xml-86-2	bib15761570_18951224_146176_212_0022_alto.xml-124-26	anda	4.0	[4, 4, 4]
bib11653811_18951016_145317_160_0001_alto.xml-5-10	bib15760690_18950202_145050_19_0001_alto.xml-67-6	anda	4.0	[4, 4]
bib11653811_18950126_145317_15_0004_alto.xml-29-2	bib11653828_18260412_144028_83_0001_alto.xml-9-9	anda	4.0	[4, 4, 4]
bib19225758_18951026_144022_250_0002_alto.xml-35-30	bib19277301_18961205_145146_101_0003_alto.xml-39-16	anda	2.0	[2, 2]
bib15760690_18950810_145050_121_0002_alto.xml-8-6	bib19227462_18950329_147640_74_0002_alto.xml-100-39	anda	1.0	[1, 1, 2]
bib15975090_18960307_148377_30_0003_alto.xml-112-49	bib19227291_18951109_145289_134_0002_alto.xml-93-8	anda	1.0	[1, 1]
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib19227462_18950329_147640_74_0002_alto.xml-100-39	anda	4.0	[4, 4]
bib11653811_18980314_145317_41_0002_alto.xml-93-6	bib19225758_18950108_144022_6_0001_alto.xml-61-25	anda	4.0	[4, 4]
bib15975090_18960307_148377_30_0003_alto.xml-112-49	bib19227291_18970601_145289_65_0004_alto.xml-35-10	anda	4.0	[4, 4]
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib19225758_18951205_144022_284_0003_alto.xml-154-14	anda	4.0	[4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15975090_18960721_148377_89_0004_alto.xml-43-7	anda	4.0	[4, 4]
bib11653828_18230917_144028_215_0003_alto.xml-5-15	bib15650837_18950722_146391_167_0003_alto.xml-69-50	anda	1.0	[1, 1]
bib11653828_18230917_144028_215_0003_alto.xml-5-15	bib15650837_18951213_146391_291_0004_alto.xml-64-20	anda	4.0	[4, 4, 4]
bib11653828_18230917_144028_215_0003_alto.xml-5-15	bib15760600_18950112_146401_5_0001_alto.xml-9-15	anda	4.0	[4, 4]
bib11653828_18230320_144028_66_0004_alto.xml-0-14	bib15873936_18961119_147385_135_0003_alto.xml-22-14	anda	4.0	[4, 4]
bib11653828_18230917_144028_215_0003_alto.xml-5-15	bib15975090_18950730_148377_89_0004_alto.xml-24-12	anda	4.0	[4, 4]
bib11653828_18230917_144028_215_0003_alto.xml-5-15	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	4.0	[4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19225772_18090707_148004_75_0001_alto.xml-3-33	anda	1.0	[1, 1]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib19225772_18230516_148004_55_0001_alto.xml-4-12	anda	1.0	[1, 1]
bib11653828_18150623_144028_143_0003_alto.xml-5-50	bib19277277_18280229_147682_51_0001_alto.xml-15-24	anda	1.0	[1, 1]
bib11653828_18150623_144028_143_0003_alto.xml-5-50	bib19227291_18970601_145289_65_0004_alto.xml-35-10	anda	1.0	[1, 1]
bib11653828_18150623_144028_143_0003_alto.xml-5-50	bib11653830_18980324_146968_24_0003_alto.xml-160-14	anda	1.0	[1, 1, 2]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15975090_18960307_148377_30_0003_alto.xml-112-49	anda	4.0	[4, 4]
bib19225772_18100720_148004_81_0001_alto.xml-3-15	bib19277301_18950610_145146_47_0002_alto.xml-74-14	anda	4.0	[4, 4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15873936_18960808_147385_91_0003_alto.xml-148-54	anda	4.0	[4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15873936_18950622_147385_73_0002_alto.xml-77-34	anda	1.0	[1, 1]
bib11653828_18281231_144028_300_0002_alto.xml-15-26	bib15873936_18950622_147385_73_0002_alto.xml-77-34	anda	1.0	[1, 1]
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib11653828_18180117_144028_13_0003_alto.xml-12-25	anda	4.0	[4, 4]
bib11653811_18950202_145317_19_0003_alto.xml-7-36	bib11653828_18270628_144028_148_0004_alto.xml-11-34	anda	4.0	[4, 4]
bib11653828_18160827_144028_198_0003_alto.xml-1-22	bib19277277_18950709_147683_183_0002_alto.xml-44-10	anda	4.0	[4, 4, 4]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib11653828_18211002_144028_230_0003_alto.xml-7-15	anda	4.0	[4, 4, 4]
bib11653838_19010531_147024_22_0002_alto.xml-192-11	bib15873936_18960808_147385_91_0003_alto.xml-148-54	anda	4.0	[4, 4]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib13506739_18280314_144030_63_0001_alto.xml-23-12	anda	4.0	[4, 4]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib11653828_18180610_144028_130_0001_alto.xml-2-30	anda	4.0	[4, 4]
bib11653806_18190507_145120_51_0004_alto.xml-3-48	bib11653811_19020920_145317_144_0003_alto.xml-84-47	anda	1.0	[1, 1, 1]
bib11653811_19020920_145317_144_0003_alto.xml-84-47	bib19277346_18171011_147394_41_0002_alto.xml-8-9	anda	1.0	[1, 1]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib19225772_18230516_148004_55_0001_alto.xml-4-12	anda	4.0	[4, 4]
bib11653811_19011030_145317_168_0004_alto.xml-102-77	bib15650814_18951015_146365_241_0003_alto.xml-115-15	anda	1.0	[1, 1]
bib11653811_19020920_145317_144_0003_alto.xml-84-47	bib19277277_18950809_147683_214_0002_alto.xml-15-62	anda	1.0	[1, 1]
bib11653811_19011018_145317_161_0003_alto.xml-35-13	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	4.0	[4, 4, 4]
bib11653811_19011018_145317_161_0003_alto.xml-35-13	bib15760690_18950810_145050_121_0002_alto.xml-8-6	anda	2.0	[2, 2]
bib11653828_18220501_144028_100_0004_alto.xml-2-22	bib15975090_18950730_148377_89_0004_alto.xml-24-12	anda	4.0	[4, 4, 4]
bib11653828_18220501_144028_100_0004_alto.xml-2-22	bib11653838_19010816_147024_33_0003_alto.xml-144-27	anda	4.0	[4, 4]
bib15760690_18950202_145050_19_0001_alto.xml-67-6	bib15978012_18951115_148361_267_0003_alto.xml-18-9	anda	1.0	[1, 1]
bib11653806_18111231_145120_150_0003_alto.xml-0-19	bib11653838_19031016_147024_42_0001_alto.xml-51-36	anda	4.0	[4, 4, 4]
bib11653811_19020920_145317_144_0003_alto.xml-84-47	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	1.0	[1, 1, 2]
bib13506739_18280314_144030_63_0001_alto.xml-23-12	bib15761570_18950109_146176_6_0003_alto.xml-31-10	anda	1.0	[1, 1]
bib11653811_19030228_145317_34_0003_alto.xml-141-18	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	1.0	[1, 1]
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib11653838_19010531_147024_22_0002_alto.xml-192-11	anda	1.0	[1, 1]
bib11653828_17960208_144028_31_0003_alto.xml-12-31	bib19277277_18951101_147683_298_0006_alto.xml-17-59	anda	4.0	[3, 4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15760690_18950202_145050_19_0001_alto.xml-67-6	anda	1.0	[1, 1, 1]
bib11653811_19010731_145317_116_0003_alto.xml-39-20	bib11653811_19020920_145317_144_0003_alto.xml-84-47	anda	4.0	[4, 4]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib11653838_19031016_147024_42_0001_alto.xml-51-36	anda	1.0	[1, 1]
bib11653830_18980324_146968_24_0003_alto.xml-160-14	bib15650837_18950726_146391_171_0003_alto.xml-6-56	anda	1.0	[1, 1]
bib15760690_18950202_145050_19_0001_alto.xml-67-6	bib15873936_18950622_147385_73_0002_alto.xml-77-34	anda	1.0	[1, 1]
bib15650835_18950604_146472_48_0003_alto.xml-216-10	bib19277301_18960523_145146_42_0002_alto.xml-8-5	anda	1.0	[1, 1, 1]
bib13506739_18280314_144030_63_0001_alto.xml-23-12	bib19227462_18950329_147640_74_0002_alto.xml-100-39	anda	4.0	[4, 4]
bib15873936_18961119_147385_135_0003_alto.xml-22-14	bib19225758_18950824_144022_196_0006_alto.xml-15-2	anda	4.0	[4, 4]
bib11653823_18250929_144010_225_0001_alto.xml-3-27	bib15760690_18950202_145050_19_0001_alto.xml-67-6	anda	2.0	[2, 2]
bib11653838_19010816_147024_33_0003_alto.xml-144-27	bib15873371_18950517_145112_133_0002_alto.xml-35-14	anda	4.0	[4, 4]
bib11653790_19020729_145648_58_0001_alto.xml-43-38	bib19277277_18950707_147683_181_0003_alto.xml-81-30	anda	4.0	[4, 4]
bib11653811_18990130_145317_16_0002_alto.xml-52-8	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4]
bib19225758_18950511_144022_109_0003_alto.xml-8-12	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib11653811_18950220_145317_29_0002_alto.xml-33-7	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	4.0	[4, 4]
bib19225772_18000306_148004_27_0003_alto.xml-12-57	bib19225772_18240804_148004_88_0001_alto.xml-5-19	antyda	4.0	[4, 4]
bib11653811_19030307_145317_38_0002_alto.xml-231-2	bib13506739_18190507_144030_104_0006_alto.xml-2-46	antyda	4.0	[4, 4]
bib11653828_18291002_144028_228_0002_alto.xml-7-17	bib11653830_18970701_146968_52_0003_alto.xml-115-4	antyda	3.0	[3, 3]
bib13506739_18210410_144030_84_0002_alto.xml-0-18	bib13506739_18250830_144030_199_0003_alto.xml-0-23	antyda	4.0	[4, 4]
bib11653828_18291002_144028_228_0002_alto.xml-7-17	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4, 3]
bib15650837_18050427_146391_34_0004_alto.xml-15-3	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4]
bib11653806_18160924_145120_102_0007_alto.xml-7-0	bib11653828_18291002_144028_228_0002_alto.xml-7-17	antyda	4.0	[4, 4]
bib11653806_18160924_145120_102_0007_alto.xml-7-0	bib19225772_18240804_148004_88_0001_alto.xml-5-19	antyda	4.0	[4, 4]
bib11653811_18980615_145317_90_0002_alto.xml-151-15	bib15760600_18950409_146401_42_0003_alto.xml-60-115	antyda	4.0	[4, 4]
bib13506739_17951230_144030_298_0004_alto.xml-1-18	bib19225772_18090329_148004_36_0002_alto.xml-2-38	antyda	4.0	[4, 4, 4]
bib11653790_18991205_145648_95_0002_alto.xml-77-11	bib13506739_18120626_144030_145_0001_alto.xml-2-25	antyda	3.0	[3, 3]
bib11653811_19021219_145317_195_0003_alto.xml-65-17	bib19277180_18950207_147374_11_0002_alto.xml-92-0	antyda	4.0	[4, 4]
bib11653838_19000316_147024_11_0004_alto.xml-154-17	bib15650835_18950614_146472_51_0003_alto.xml-105-17	antyda	4.0	[4, 4]
bib19225758_18951101_144022_255_0002_alto.xml-280-2	bib19277180_18950207_147374_11_0002_alto.xml-92-0	antyda	3.0	[3, 3]
bib11653790_19020415_145648_29_0002_alto.xml-98-3	bib15650837_18061203_146391_96_0004_alto.xml-10-21	antyda	4.0	[4, 4]
bib11653790_19020415_145648_29_0002_alto.xml-98-3	bib11653792_18181031_146919_43_0002_alto.xml-6-23	antyda	3.0	[3, 3]
bib13506739_17940410_144030_82_0004_alto.xml-8-25	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 3, 4]
bib11653811_18980615_145317_90_0002_alto.xml-151-15	bib15760690_18951111_145050_174_0001_alto.xml-61-62	antyda	4.0	[4, 3, 4]
bib11653811_18990130_145317_16_0002_alto.xml-52-8	bib19277277_18250322_147682_67_0002_alto.xml-15-87	antyda	3.0	[3, 3]
bib11653828_18291002_144028_228_0003_alto.xml-16-12	bib13506739_17940410_144030_82_0004_alto.xml-8-25	antyda	1.0	[1, 1]
bib11653828_18291002_144028_228_0002_alto.xml-7-17	bib19277349_18950709_147403_88_0002_alto.xml-132-14	antyda	4.0	[4, 4]
bib11653811_18990130_145317_16_0002_alto.xml-52-8	bib11653830_18980630_146968_50_0001_alto.xml-56-3	antyda	4.0	[4, 4]
bib11653790_19020415_145648_29_0002_alto.xml-98-3	bib19277277_18950131_147683_30_0006_alto.xml-55-7	antyda	4.0	[4, 4, 3]
bib15650837_18271017_146391_83_0002_alto.xml-1-3	bib19225772_18000312_148004_29_0003_alto.xml-0-67	antyda	4.0	[4, 4]
bib15650837_18950930_146391_227_0002_alto.xml-3-81	bib15761097_18950131_145020_13_0003_alto.xml-15-3	antyda	4.0	[4, 4]
bib11653811_18960617_145317_91_0003_alto.xml-154-0	bib19277277_18950824_147683_229_0003_alto.xml-36-2	antyda	4.0	[4, 4]
bib15650814_18950202_146365_29_0002_alto.xml-50-18	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	3.0	[3, 3]
bib15873371_18950627_145112_171_0003_alto.xml-120-76	bib19277277_18950131_147683_30_0006_alto.xml-55-7	antyda	4.0	[4, 4]
bib19223423_18090201_145063_9_0002_alto.xml-11-48	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	4.0	[4, 4]
bib11653811_19010211_145317_24_0003_alto.xml-143-12	bib11653830_18980630_146968_50_0001_alto.xml-56-3	antyda	4.0	[4, 4]
bib13506739_18071216_144030_292_0002_alto.xml-4-29	bib13506739_18200515_144030_110_0001_alto.xml-1-39	antyda	4.0	[4, 4]
bib13506739_18071217_144030_293_0002_alto.xml-11-8	bib15650837_18120912_146391_73_0004_alto.xml-5-62	antyda	4.0	[4, 4]
bib11653828_18260911_144028_210_0002_alto.xml-5-4	bib11653828_18291002_144028_228_0003_alto.xml-16-12	antyda	4.0	[4, 4]
bib19223423_18090201_145063_9_0002_alto.xml-11-48	bib19225772_18070715_148004_78_0001_alto.xml-0-71	antyda	4.0	[4, 4]
bib11653811_19010211_145317_24_0003_alto.xml-143-12	bib19277277_18950824_147683_229_0003_alto.xml-36-2	antyda	4.0	[4, 4]
bib15650837_18951218_146391_295_0005_alto.xml-25-35	bib15975087_18951211_145596_192_0003_alto.xml-97-13	antyda	3.0	[3, 3]
bib13506739_18090427_144030_96_0002_alto.xml-3-6	bib15650837_18951218_146391_295_0005_alto.xml-25-35	antyda	3.0	[3, 3]
bib11653828_18270122_144028_17_0003_alto.xml-0-57	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib13506739_18090427_144030_96_0002_alto.xml-3-6	bib19223423_18140312_145063_20_0004_alto.xml-0-42	antyda	3.0	[3, 3]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib13506739_18120626_144030_145_0001_alto.xml-2-25	antyda	4.0	[4, 4]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib11653828_18121007_144028_233_0002_alto.xml-3-5	antyda	4.0	[4, 4, 4]
bib11653811_18960812_145317_122_0002_alto.xml-122-20	bib15650837_18951218_146391_295_0005_alto.xml-25-35	antyda	3.0	[3, 3]
bib19227462_18950622_147640_143_0003_alto.xml-86-2	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib15650837_18950610_146391_132_0002_alto.xml-68-32	antyda	4.0	[4, 4]
bib11653811_18960217_145317_26_0002_alto.xml-83-39	bib15650837_18950610_146391_132_0002_alto.xml-68-32	antyda	4.0	[4, 4]
bib11653830_18980630_146968_50_0001_alto.xml-56-3	bib15873936_18960111_147385_4_0002_alto.xml-23-11	antyda	4.0	[4, 4]
bib11653823_18251010_144010_234_0001_alto.xml-17-9	bib15650814_18950202_146365_29_0002_alto.xml-50-18	antyda	3.0	[2, 3, 3]
bib11653828_18150103_144028_2_0002_alto.xml-2-104	bib13506739_18120626_144030_145_0001_alto.xml-2-25	antyda	4.0	[4, 4]
bib11653790_18960228_145648_9_0005_alto.xml-113-6	bib15650835_18950219_146472_14_0002_alto.xml-90-11	antyda	4.0	[4, 4, 4]
bib15978012_18950207_148361_32_0003_alto.xml-93-6	bib19277277_18270626_147682_146_0001_alto.xml-1-94	antyda	4.0	[4, 4]
bib15978012_18950207_148361_32_0003_alto.xml-93-6	bib19277277_18950906_147683_242_0003_alto.xml-33-1	antyda	4.0	[4, 4, 4]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4, 4]
bib13506739_18280322_144030_70_0001_alto.xml-2-85	bib19277277_18280617_147682_139_0001_alto.xml-20-2	antyda	3.0	[3, 3]
bib11653828_18150103_144028_2_0002_alto.xml-2-104	bib13506739_18220628_144030_147_0003_alto.xml-8-6	antyda	4.0	[4, 4]
bib13506739_18280117_144030_14_0002_alto.xml-8-99	bib19277277_18950824_147683_229_0003_alto.xml-36-2	antyda	4.0	[4, 4, 4]
bib13506739_18280114_144030_11_0001_alto.xml-11-2	bib15761097_18950131_145020_13_0003_alto.xml-15-3	antyda	3.0	[3, 3]
bib11653830_18950413_146968_43_0003_alto.xml-53-15	bib15761097_18950131_145020_13_0003_alto.xml-15-3	antyda	4.0	[4, 4]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib15978012_18950327_148361_72_0002_alto.xml-77-14	antyda	4.0	[4, 4]
bib19277277_18270626_147682_146_0001_alto.xml-1-94	bib19277277_18290326_147682_70_0001_alto.xml-32-1	antyda	4.0	[4, 4]
bib11653823_18230515_144010_110_0006_alto.xml-0-3	bib15975087_18951111_145596_175_0003_alto.xml-77-7	antyda	3.0	[3, 3]
bib11653828_18121007_144028_233_0002_alto.xml-3-5	bib19225772_18170305_148004_26_0001_alto.xml-6-26	antyda	4.0	[4, 4]
bib11653828_18121007_144028_233_0002_alto.xml-3-5	bib19223423_18130505_145063_36_0003_alto.xml-5-53	antyda	4.0	[4, 4]
bib11653790_18970112_145648_3_0003_alto.xml-152-4	bib15761097_18950131_145020_13_0003_alto.xml-15-3	antyda	4.0	[4, 4, 3]
bib11653790_18970112_145648_3_0003_alto.xml-152-4	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4]
bib11653790_18970112_145648_3_0003_alto.xml-152-4	bib19227291_18290513_145289_20_0003_alto.xml-15-35	antyda	4.0	[4, 4]
bib11653790_18970112_145648_3_0003_alto.xml-152-4	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib15761097_18950131_145020_13_0003_alto.xml-15-3	bib19277301_18960727_145146_60_0002_alto.xml-111-12	antyda	4.0	[4, 4]
bib19225772_18300803_148004_86_0001_alto.xml-1-15	bib19277277_18950131_147683_30_0006_alto.xml-55-7	antyda	4.0	[4, 4, 4]
bib11653828_18150103_144028_2_0002_alto.xml-2-104	bib11653828_18270214_144028_37_0002_alto.xml-19-63	antyda	4.0	[4, 4]
bib11653828_18080531_144028_124_0002_alto.xml-10-8	bib13506739_18210615_144030_137_0001_alto.xml-2-10	antyda	4.0	[4, 4]
bib15650835_18950219_146472_14_0002_alto.xml-90-11	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	3.0	[3, 3]
bib11653806_18060530_145120_54_0007_alto.xml-9-19	bib11653806_18060617_145120_61_0008_alto.xml-9-16	antyda	4.0	[4, 4]
bib15650835_18950219_146472_14_0002_alto.xml-90-11	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	4.0	[4, 4, 3]
bib11653823_18300218_144010_40_0003_alto.xml-21-21	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	3.0	[3, 3, 4]
bib13506739_18190506_144030_103_0001_alto.xml-5-65	bib13506739_18250830_144030_199_0003_alto.xml-0-23	antyda	4.0	[4, 3, 4]
bib11653823_18300218_144010_40_0003_alto.xml-21-21	bib15650837_18120912_146391_73_0004_alto.xml-5-62	antyda	4.0	[4, 4]
bib15650835_18950219_146472_14_0002_alto.xml-90-11	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib19277301_18950221_145146_15_0001_alto.xml-21-7	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 4]
bib11653823_18250226_144010_47_0004_alto.xml-7-23	bib19277301_18960706_145146_54_0002_alto.xml-68-2	antyda	4.0	[4, 3, 4]
bib13506739_18250830_144030_199_0003_alto.xml-0-23	bib19277277_18280617_147682_139_0001_alto.xml-20-2	antyda	4.0	[4, 4]
bib13506739_18250830_144030_199_0003_alto.xml-0-23	bib19223423_18080326_145063_25_0002_alto.xml-1-18	antyda	4.0	[4, 4]
bib13506739_18250830_144030_199_0003_alto.xml-0-23	bib15650835_18950726_146472_63_0004_alto.xml-25-12	antyda	3.0	[3, 3]
bib13506739_18250830_144030_199_0003_alto.xml-0-23	bib15650835_18950219_146472_14_0002_alto.xml-90-11	antyda	4.0	[4, 3, 4]
bib15650837_17910622_146391_49_0003_alto.xml-3-6	bib15650837_17911210_146391_98_0003_alto.xml-0-5	antyda	4.0	[4, 4]
bib11653830_18950201_146968_14_0003_alto.xml-152-14	bib19277349_18950502_147403_56_0003_alto.xml-124-4	antyda	4.0	[4, 4, 4]
bib13506739_18200515_144030_110_0001_alto.xml-1-39	bib15975090_18951010_148377_120_0004_alto.xml-79-12	antyda	3.0	[2, 3, 3]
bib19277277_18950906_147683_242_0003_alto.xml-33-1	bib19277301_18950221_145146_15_0001_alto.xml-21-7	antyda	4.0	[3, 4, 4]
bib15650837_17910622_146391_49_0003_alto.xml-3-6	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4]
bib13506739_18180903_144030_202_0002_alto.xml-12-14	bib15650837_18951218_146391_295_0005_alto.xml-25-35	antyda	3.0	[3, 3]
bib11653811_19030919_145317_145_0003_alto.xml-14-20	bib19227462_18950622_147640_143_0003_alto.xml-86-2	antyda	4.0	[4, 4]
bib15650835_18950219_146472_14_0002_alto.xml-90-11	bib15975090_18951010_148377_120_0004_alto.xml-79-12	antyda	3.0	[3, 3]
bib11653828_18020218_144028_40_0002_alto.xml-16-11	bib11653828_18150103_144028_2_0002_alto.xml-2-104	antyda	4.0	[4, 4]
bib11653811_19000112_145317_5_0002_alto.xml-47-12	bib19227462_18950122_147640_18_0003_alto.xml-56-8	antyda	3.0	[2, 3, 3]
bib11653828_18020218_144028_40_0002_alto.xml-16-11	bib13506739_17940410_144030_82_0004_alto.xml-8-25	antyda	4.0	[4, 4]
bib11653806_18060530_145120_54_0007_alto.xml-9-19	bib15650814_18950315_146365_64_0002_alto.xml-89-18	antyda	3.0	[3, 3]
bib11653830_18980630_146968_50_0001_alto.xml-56-3	bib15975090_18951010_148377_120_0004_alto.xml-79-12	antyda	2.0	[2, 2, 3]
bib15761097_18950131_145020_13_0003_alto.xml-15-3	bib19223423_18090201_145063_9_0002_alto.xml-11-48	antyda	4.0	[4, 4, 4]
bib11653823_18300218_144010_40_0003_alto.xml-21-21	bib15975090_18951010_148377_120_0004_alto.xml-79-12	antyda	3.0	[2, 3, 3]
bib13506739_18171230_144030_301_0001_alto.xml-6-33	bib15650837_18000506_146391_50_0002_alto.xml-3-81	antyda	4.0	[4, 4]
bib13506739_18120626_144030_145_0001_alto.xml-2-25	bib15650835_18950820_146472_70_0003_alto.xml-56-10	antyda	3.0	[2, 3, 3]
bib13506739_18120626_144030_145_0001_alto.xml-2-25	bib13506739_18250830_144030_199_0003_alto.xml-0-23	antyda	4.0	[4, 4, 3]
bib13506739_18130421_144030_90_0001_alto.xml-2-27	bib13506739_18210615_144030_137_0001_alto.xml-2-10	antyda	4.0	[4, 4]
