identifier1	identifier2	lemma
modern_corpus_spanish-70984-438	old_corpus_spanish-625200-662	avance
modern_corpus_spanish-70984-438	old_corpus_spanish-576001-540	avance
modern_corpus_spanish-673729-869	old_corpus_spanish-97958-492	avance
modern_corpus_spanish-560652-311	old_corpus_spanish-228276-635	avance
modern_corpus_spanish-620940-628	old_corpus_spanish-334899-282	avance
old_corpus_spanish-98706-262	old_corpus_spanish-99608-256	avance
modern_corpus_spanish-168710-137	old_corpus_spanish-115424-829	avance
modern_corpus_spanish-126395-435	old_corpus_spanish-161204-303	avance
modern_corpus_spanish-126395-435	old_corpus_spanish-365363-476	avance
modern_corpus_spanish-126395-435	old_corpus_spanish-81008-248	avance
modern_corpus_spanish-168710-137	modern_corpus_spanish-237857-237	avance
modern_corpus_spanish-126395-435	old_corpus_spanish-98706-262	avance
modern_corpus_spanish-168710-137	modern_corpus_spanish-613567-808	avance
modern_corpus_spanish-115248-348	modern_corpus_spanish-168710-137	avance
modern_corpus_spanish-126395-435	modern_corpus_spanish-571484-698	avance
modern_corpus_spanish-115248-348	modern_corpus_spanish-438354-323	avance
modern_corpus_spanish-115248-348	old_corpus_spanish-161204-303	avance
modern_corpus_spanish-115248-348	old_corpus_spanish-645809-456	avance
modern_corpus_spanish-115248-348	old_corpus_spanish-366155-561	avance
modern_corpus_spanish-115248-348	old_corpus_spanish-222081-1910	avance
modern_corpus_spanish-168710-137	old_corpus_spanish-366155-561	avance
old_corpus_spanish-151300-489	old_corpus_spanish-450762-549	banco
old_corpus_spanish-151300-489	old_corpus_spanish-72096-535	banco
old_corpus_spanish-151300-489	old_corpus_spanish-424124-331	banco
old_corpus_spanish-151300-489	old_corpus_spanish-475743-674	banco
modern_corpus_spanish-571310-132	old_corpus_spanish-415809-169	banco
modern_corpus_spanish-623130-250	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-623130-250	modern_corpus_spanish-692201-362	banco
modern_corpus_spanish-623130-250	old_corpus_spanish-388319-139	banco
modern_corpus_spanish-572879-618	modern_corpus_spanish-576797-554	banco
modern_corpus_spanish-623130-250	old_corpus_spanish-475743-674	banco
modern_corpus_spanish-623130-250	old_corpus_spanish-67427-907	banco
modern_corpus_spanish-623130-250	old_corpus_spanish-72096-535	banco
modern_corpus_spanish-521506-287	old_corpus_spanish-475743-674	banco
modern_corpus_spanish-243528-388	old_corpus_spanish-72096-535	banco
modern_corpus_spanish-243528-388	old_corpus_spanish-477592-280	banco
modern_corpus_spanish-714045-385	old_corpus_spanish-493226-213	banco
modern_corpus_spanish-712453-490	old_corpus_spanish-72096-535	banco
modern_corpus_spanish-712453-490	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-712453-490	old_corpus_spanish-191544-830	banco
modern_corpus_spanish-571310-132	old_corpus_spanish-234069-485	banco
modern_corpus_spanish-572879-618	modern_corpus_spanish-663853-633	banco
old_corpus_spanish-424124-331	old_corpus_spanish-617278-273	banco
old_corpus_spanish-475743-674	old_corpus_spanish-477592-280	banco
modern_corpus_spanish-521506-287	old_corpus_spanish-117032-1013	banco
modern_corpus_spanish-521506-287	modern_corpus_spanish-714045-385	banco
modern_corpus_spanish-528450-185	modern_corpus_spanish-701018-904	banco
modern_corpus_spanish-528450-185	modern_corpus_spanish-712453-490	banco
modern_corpus_spanish-528450-185	old_corpus_spanish-117032-1013	banco
modern_corpus_spanish-528450-185	old_corpus_spanish-234069-485	banco
modern_corpus_spanish-528450-185	old_corpus_spanish-272545-445	banco
modern_corpus_spanish-576797-554	old_corpus_spanish-415809-169	banco
modern_corpus_spanish-576797-554	old_corpus_spanish-272545-445	banco
modern_corpus_spanish-576797-554	old_corpus_spanish-191544-830	banco
old_corpus_spanish-388319-139	old_corpus_spanish-72096-535	banco
old_corpus_spanish-388319-139	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-521506-287	modern_corpus_spanish-712453-490	banco
modern_corpus_spanish-521506-287	modern_corpus_spanish-701018-904	banco
modern_corpus_spanish-521506-287	modern_corpus_spanish-623130-250	banco
modern_corpus_spanish-572879-618	old_corpus_spanish-493226-213	banco
modern_corpus_spanish-596371-518	modern_corpus_spanish-623130-250	banco
modern_corpus_spanish-596371-518	old_corpus_spanish-450762-549	banco
modern_corpus_spanish-596371-518	old_corpus_spanish-67427-907	banco
modern_corpus_spanish-597174-384	modern_corpus_spanish-714045-385	banco
modern_corpus_spanish-597174-384	old_corpus_spanish-120372-316	banco
modern_corpus_spanish-572879-618	old_corpus_spanish-345607-317	banco
modern_corpus_spanish-572879-618	old_corpus_spanish-191544-830	banco
old_corpus_spanish-117032-1013	old_corpus_spanish-493226-213	banco
modern_corpus_spanish-572879-618	old_corpus_spanish-117032-1013	banco
modern_corpus_spanish-572879-618	modern_corpus_spanish-712453-490	banco
modern_corpus_spanish-243528-388	old_corpus_spanish-415809-169	banco
modern_corpus_spanish-572879-618	modern_corpus_spanish-692201-362	banco
modern_corpus_spanish-243528-388	old_corpus_spanish-27280-183	banco
old_corpus_spanish-191544-830	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-712453-490	old_corpus_spanish-120372-316	banco
modern_corpus_spanish-235611-196	modern_corpus_spanish-712453-490	banco
modern_corpus_spanish-235611-196	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-235611-196	old_corpus_spanish-493226-213	banco
modern_corpus_spanish-235611-196	old_corpus_spanish-617278-273	banco
modern_corpus_spanish-712453-490	old_corpus_spanish-151300-489	banco
old_corpus_spanish-617278-273	old_corpus_spanish-67427-907	banco
modern_corpus_spanish-692201-362	old_corpus_spanish-272545-445	banco
modern_corpus_spanish-43171-296	modern_corpus_spanish-596371-518	banco
modern_corpus_spanish-43171-296	old_corpus_spanish-191544-830	banco
modern_corpus_spanish-329702-688	modern_corpus_spanish-644636-672	banco
modern_corpus_spanish-329702-688	modern_corpus_spanish-655548-312	banco
modern_corpus_spanish-329702-688	old_corpus_spanish-117032-1013	banco
modern_corpus_spanish-329702-688	old_corpus_spanish-388319-139	banco
modern_corpus_spanish-544813-421	old_corpus_spanish-272545-445	banco
modern_corpus_spanish-235611-196	modern_corpus_spanish-596371-518	banco
modern_corpus_spanish-544813-421	old_corpus_spanish-267510-725	banco
modern_corpus_spanish-43171-296	old_corpus_spanish-72096-535	banco
old_corpus_spanish-267510-725	old_corpus_spanish-272545-445	banco
old_corpus_spanish-67427-907	old_corpus_spanish-72096-535	banco
modern_corpus_spanish-644636-672	modern_corpus_spanish-663853-633	banco
modern_corpus_spanish-644636-672	modern_corpus_spanish-712453-490	banco
modern_corpus_spanish-644636-672	old_corpus_spanish-120372-316	banco
modern_corpus_spanish-644636-672	old_corpus_spanish-412503-629	banco
modern_corpus_spanish-544813-421	old_corpus_spanish-234069-485	banco
modern_corpus_spanish-544813-421	old_corpus_spanish-117032-1013	banco
modern_corpus_spanish-663853-633	old_corpus_spanish-345607-317	banco
modern_corpus_spanish-663853-633	old_corpus_spanish-151300-489	banco
modern_corpus_spanish-655548-312	modern_corpus_spanish-714045-385	banco
modern_corpus_spanish-655548-312	old_corpus_spanish-151300-489	banco
modern_corpus_spanish-544813-421	modern_corpus_spanish-701018-904	banco
old_corpus_spanish-267510-725	old_corpus_spanish-424124-331	banco
modern_corpus_spanish-235611-196	modern_corpus_spanish-571310-132	banco
modern_corpus_spanish-235611-196	old_corpus_spanish-72096-535	banco
old_corpus_spanish-267510-725	old_corpus_spanish-475743-674	banco
modern_corpus_spanish-701018-904	old_corpus_spanish-475743-674	banco
modern_corpus_spanish-701018-904	old_corpus_spanish-617278-273	banco
modern_corpus_spanish-235611-196	modern_corpus_spanish-521506-287	banco
modern_corpus_spanish-235611-196	modern_corpus_spanish-243528-388	banco
old_corpus_spanish-272545-445	old_corpus_spanish-345607-317	banco
modern_corpus_spanish-544813-421	old_corpus_spanish-450762-549	banco
modern_corpus_spanish-243528-388	modern_corpus_spanish-544813-421	banco
modern_corpus_spanish-243528-388	modern_corpus_spanish-644636-672	banco
modern_corpus_spanish-701018-904	old_corpus_spanish-412503-629	banco
old_corpus_spanish-272545-445	old_corpus_spanish-450762-549	banco
modern_corpus_spanish-742091-917	old_corpus_spanish-418856-503	capital
modern_corpus_spanish-742091-917	old_corpus_spanish-672319-635	capital
modern_corpus_spanish-742091-917	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-742091-917	old_corpus_spanish-535422-261	capital
modern_corpus_spanish-437725-726	old_corpus_spanish-117961-531	capital
modern_corpus_spanish-742091-917	old_corpus_spanish-466269-323	capital
old_corpus_spanish-176375-809	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-742091-917	old_corpus_spanish-441243-131	capital
modern_corpus_spanish-549434-625	old_corpus_spanish-660269-534	capital
modern_corpus_spanish-724823-691	old_corpus_spanish-466269-323	capital
modern_corpus_spanish-323811-1031	old_corpus_spanish-481887-555	capital
modern_corpus_spanish-323811-1031	old_corpus_spanish-448535-293	capital
modern_corpus_spanish-323811-1031	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-323811-1031	modern_corpus_spanish-711057-387	capital
modern_corpus_spanish-323811-1031	modern_corpus_spanish-614473-321	capital
modern_corpus_spanish-323811-1031	modern_corpus_spanish-410639-661	capital
modern_corpus_spanish-549434-625	modern_corpus_spanish-614473-321	capital
modern_corpus_spanish-549434-625	modern_corpus_spanish-724823-691	capital
modern_corpus_spanish-549434-625	old_corpus_spanish-317468-428	capital
modern_corpus_spanish-724823-691	old_corpus_spanish-675957-497	capital
modern_corpus_spanish-549434-625	old_corpus_spanish-33426-675	capital
modern_corpus_spanish-549434-625	old_corpus_spanish-672319-635	capital
modern_corpus_spanish-711057-387	modern_corpus_spanish-71749-293	capital
modern_corpus_spanish-711057-387	modern_corpus_spanish-724823-691	capital
modern_corpus_spanish-711057-387	modern_corpus_spanish-742091-917	capital
modern_corpus_spanish-711057-387	old_corpus_spanish-33426-675	capital
modern_corpus_spanish-711057-387	old_corpus_spanish-633731-137	capital
modern_corpus_spanish-71749-293	old_corpus_spanish-33426-675	capital
modern_corpus_spanish-71749-293	old_corpus_spanish-447586-295	capital
modern_corpus_spanish-71749-293	old_corpus_spanish-633731-137	capital
old_corpus_spanish-176375-809	old_corpus_spanish-448535-293	capital
old_corpus_spanish-176375-809	old_corpus_spanish-447586-295	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-660269-534	capital
modern_corpus_spanish-561330-248	modern_corpus_spanish-575166-518	capital
modern_corpus_spanish-576375-580	old_corpus_spanish-466269-323	capital
modern_corpus_spanish-576375-580	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-441243-131	capital
modern_corpus_spanish-576375-580	modern_corpus_spanish-724823-691	capital
modern_corpus_spanish-575166-518	old_corpus_spanish-633731-137	capital
modern_corpus_spanish-575166-518	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-576375-580	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-575166-518	old_corpus_spanish-117961-531	capital
modern_corpus_spanish-383810-1159	modern_corpus_spanish-543019-125	capital
modern_corpus_spanish-383810-1159	modern_corpus_spanish-576375-580	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-33426-675	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-140618-805	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-117961-531	capital
modern_corpus_spanish-144037-612	modern_corpus_spanish-724823-691	capital
modern_corpus_spanish-575166-518	modern_corpus_spanish-742091-917	capital
modern_corpus_spanish-144037-612	modern_corpus_spanish-71749-293	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-448535-293	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-570899-417	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-535422-261	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-448535-293	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-163532-701	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-117961-531	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-675957-497	capital
modern_corpus_spanish-144037-612	old_corpus_spanish-633731-137	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-660269-534	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-33426-675	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-317468-428	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-577586-389	modern_corpus_spanish-582974-353	capital
modern_corpus_spanish-582988-651	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-582988-651	old_corpus_spanish-441243-131	capital
modern_corpus_spanish-577586-389	old_corpus_spanish-448535-293	capital
modern_corpus_spanish-383810-1159	modern_corpus_spanish-582974-353	capital
modern_corpus_spanish-383810-1159	modern_corpus_spanish-582988-651	capital
modern_corpus_spanish-383810-1159	modern_corpus_spanish-742091-917	capital
modern_corpus_spanish-37493-701	modern_corpus_spanish-561330-248	capital
old_corpus_spanish-140618-805	old_corpus_spanish-448535-293	capital
old_corpus_spanish-140618-805	old_corpus_spanish-481887-555	capital
modern_corpus_spanish-614473-321	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-614473-321	old_corpus_spanish-317468-428	capital
modern_corpus_spanish-614473-321	old_corpus_spanish-447586-295	capital
old_corpus_spanish-140618-805	old_corpus_spanish-33426-675	capital
old_corpus_spanish-163532-701	old_corpus_spanish-33426-675	capital
old_corpus_spanish-163532-701	old_corpus_spanish-447586-295	capital
old_corpus_spanish-163532-701	old_corpus_spanish-672319-635	capital
modern_corpus_spanish-582974-353	old_corpus_spanish-633731-137	capital
modern_corpus_spanish-614473-321	old_corpus_spanish-466269-323	capital
modern_corpus_spanish-561330-248	old_corpus_spanish-441243-131	capital
modern_corpus_spanish-561330-248	old_corpus_spanish-418856-503	capital
old_corpus_spanish-163532-701	old_corpus_spanish-418856-503	capital
old_corpus_spanish-140618-805	old_corpus_spanish-176375-809	capital
modern_corpus_spanish-37493-701	modern_corpus_spanish-582974-353	capital
modern_corpus_spanish-37493-701	modern_corpus_spanish-711057-387	capital
modern_corpus_spanish-383810-1159	old_corpus_spanish-117961-531	capital
modern_corpus_spanish-383810-1159	old_corpus_spanish-140618-805	capital
modern_corpus_spanish-383810-1159	old_corpus_spanish-163532-701	capital
modern_corpus_spanish-144037-612	modern_corpus_spanish-543019-125	capital
modern_corpus_spanish-144037-612	modern_corpus_spanish-410639-661	capital
modern_corpus_spanish-383810-1159	old_corpus_spanish-317468-428	capital
modern_corpus_spanish-383810-1159	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-144037-612	modern_corpus_spanish-163326-330	capital
modern_corpus_spanish-37493-701	old_corpus_spanish-636615-407	capital
old_corpus_spanish-117961-531	old_corpus_spanish-447586-295	capital
old_corpus_spanish-117961-531	old_corpus_spanish-535422-261	capital
old_corpus_spanish-117961-531	old_corpus_spanish-675957-497	capital
modern_corpus_spanish-37493-701	old_corpus_spanish-633731-137	capital
modern_corpus_spanish-37493-701	old_corpus_spanish-447586-295	capital
modern_corpus_spanish-37493-701	old_corpus_spanish-441243-131	capital
old_corpus_spanish-176375-809	old_corpus_spanish-441243-131	capital
old_corpus_spanish-163532-701	old_corpus_spanish-675957-497	capital
modern_corpus_spanish-437725-726	modern_corpus_spanish-582988-651	capital
modern_corpus_spanish-437725-726	old_corpus_spanish-635322-457	capital
modern_corpus_spanish-410639-661	old_corpus_spanish-481887-555	capital
old_corpus_spanish-33426-675	old_corpus_spanish-672319-635	capital
modern_corpus_spanish-410639-661	old_corpus_spanish-447586-295	capital
old_corpus_spanish-466269-323	old_corpus_spanish-636615-407	capital
old_corpus_spanish-466269-323	old_corpus_spanish-481887-555	capital
modern_corpus_spanish-410639-661	old_corpus_spanish-441243-131	capital
old_corpus_spanish-33426-675	old_corpus_spanish-675957-497	capital
modern_corpus_spanish-410639-661	modern_corpus_spanish-711057-387	capital
modern_corpus_spanish-437725-726	old_corpus_spanish-535422-261	capital
modern_corpus_spanish-410639-661	modern_corpus_spanish-614473-321	capital
old_corpus_spanish-447586-295	old_corpus_spanish-636615-407	capital
modern_corpus_spanish-410639-661	modern_corpus_spanish-582988-651	capital
modern_corpus_spanish-410639-661	modern_corpus_spanish-576375-580	capital
modern_corpus_spanish-410639-661	modern_corpus_spanish-561330-248	capital
