identifier1	identifier2	lemma	median_cleaned	judgments
modern_corpus_spanish-567989-422	old_corpus_spanish-645525-384	atrás	4.0	[4, 4, 4]
modern_corpus_spanish-567989-422	modern_corpus_spanish-899921-789	atrás	3.0	[3, 3]
modern_corpus_spanish-567989-422	old_corpus_spanish-54051-298	atrás	3.0	[3, 3]
modern_corpus_spanish-870405-304	old_corpus_spanish-46025-207	atrás	2.0	[2, 2]
modern_corpus_spanish-567989-422	old_corpus_spanish-95200-389	atrás	4.0	[4, 4]
modern_corpus_spanish-648784-438	modern_corpus_spanish-757316-287	atrás	4.0	[4, 4]
old_corpus_spanish-350221-718	old_corpus_spanish-475339-480	atrás	3.0	[3, 3]
modern_corpus_spanish-578573-602	old_corpus_spanish-281017-188	atrás	4.0	[4, 4]
old_corpus_spanish-142516-203	old_corpus_spanish-645525-384	atrás	3.0	[3, 3]
modern_corpus_spanish-188019-925	modern_corpus_spanish-578573-602	atrás	3.0	[3, 3]
modern_corpus_spanish-648784-438	old_corpus_spanish-142516-203	atrás	3.0	[3, 3]
modern_corpus_spanish-567989-422	modern_corpus_spanish-804634-219	atrás	2.0	[2, 2]
modern_corpus_spanish-182554-415	modern_corpus_spanish-861286-180	atrás	3.0	[3, 2, 3]
modern_corpus_spanish-627278-1076	old_corpus_spanish-475339-480	atrás	3.0	[3, 3]
modern_corpus_spanish-112948-474	modern_corpus_spanish-578573-602	atrás	4.0	[4, 4]
modern_corpus_spanish-682058-327	old_corpus_spanish-383117-384	atrás	2.0	[2, 2]
modern_corpus_spanish-627278-1076	old_corpus_spanish-142516-203	atrás	2.0	[2, 2]
old_corpus_spanish-31203-414	old_corpus_spanish-54051-298	atrás	4.0	[4, 4]
old_corpus_spanish-227409-785	old_corpus_spanish-645525-384	atrás	2.0	[3, 2, 2]
old_corpus_spanish-227409-785	old_corpus_spanish-286491-655	atrás	4.0	[4, 4]
old_corpus_spanish-239939-236	old_corpus_spanish-54051-298	atrás	3.0	[3, 3]
modern_corpus_spanish-112948-474	modern_corpus_spanish-804634-219	atrás	4.0	[4, 4]
modern_corpus_spanish-671776-391	old_corpus_spanish-54051-298	atrás	2.0	[2, 2]
modern_corpus_spanish-671776-391	old_corpus_spanish-119895-510	atrás	4.0	[4, 4]
modern_corpus_spanish-112948-474	modern_corpus_spanish-627278-1076	atrás	3.0	[3, 3]
modern_corpus_spanish-728959-477	modern_corpus_spanish-889732-166	atrás	3.0	[3, 3]
modern_corpus_spanish-671776-391	modern_corpus_spanish-861286-180	atrás	2.0	[2, 2]
modern_corpus_spanish-214910-477	modern_corpus_spanish-841951-266	atrás	2.0	[2, 2]
modern_corpus_spanish-214910-477	old_corpus_spanish-46025-207	atrás	2.0	[2, 2, 2]
old_corpus_spanish-286491-655	old_corpus_spanish-339750-507	atrás	3.0	[3, 3]
modern_corpus_spanish-182554-415	modern_corpus_spanish-804769-276	atrás	2.0	[2, 2, 2]
modern_corpus_spanish-78648-333	old_corpus_spanish-73170-842	atrás	3.0	[3, 3]
modern_corpus_spanish-804769-276	modern_corpus_spanish-870405-304	atrás	3.0	[3, 3]
old_corpus_spanish-334899-282	old_corpus_spanish-99178-440	avance	4.0	[4, 4]
old_corpus_spanish-334899-282	old_corpus_spanish-85280-666	avance	4.0	[4, 4, 4]
old_corpus_spanish-334899-282	old_corpus_spanish-81008-248	avance	4.0	[4, 4]
old_corpus_spanish-334899-282	old_corpus_spanish-645809-456	avance	4.0	[4, 4]
old_corpus_spanish-334899-282	old_corpus_spanish-335779-380	avance	4.0	[4, 4]
modern_corpus_spanish-576205-291	old_corpus_spanish-625200-662	avance	2.0	[2, 2]
old_corpus_spanish-303990-263	old_corpus_spanish-81008-248	avance	2.0	[2, 2]
old_corpus_spanish-335779-380	old_corpus_spanish-365363-476	avance	2.0	[2, 2]
old_corpus_spanish-303990-263	old_corpus_spanish-576001-540	avance	2.0	[1, 2, 2]
modern_corpus_spanish-237857-237	old_corpus_spanish-97958-492	avance	4.0	[4, 4]
modern_corpus_spanish-237857-237	old_corpus_spanish-99178-440	avance	2.0	[2, 2]
old_corpus_spanish-228276-635	old_corpus_spanish-645809-456	avance	4.0	[3, 4, 4]
old_corpus_spanish-303990-263	old_corpus_spanish-85280-666	avance	2.0	[2, 2, 3]
old_corpus_spanish-228276-635	old_corpus_spanish-645699-972	avance	4.0	[4, 4]
old_corpus_spanish-335779-380	old_corpus_spanish-645809-456	avance	4.0	[4, 4, 4]
modern_corpus_spanish-219179-707	old_corpus_spanish-85280-666	avance	2.0	[2, 2, 2]
old_corpus_spanish-85280-666	old_corpus_spanish-99608-256	avance	2.0	[2, 2]
old_corpus_spanish-81008-248	old_corpus_spanish-85280-666	avance	3.0	[3, 3]
old_corpus_spanish-645809-456	old_corpus_spanish-98706-262	avance	3.0	[3, 3, 3]
old_corpus_spanish-576001-540	old_corpus_spanish-97958-492	avance	2.0	[2, 2]
old_corpus_spanish-576001-540	old_corpus_spanish-625200-662	avance	3.0	[3, 3, 4]
modern_corpus_spanish-339977-335	old_corpus_spanish-99178-440	avance	2.0	[2, 2]
modern_corpus_spanish-339977-335	old_corpus_spanish-85280-666	avance	2.0	[2, 2, 1]
modern_corpus_spanish-339977-335	old_corpus_spanish-645809-456	avance	2.0	[1, 2, 2]
old_corpus_spanish-366155-561	old_corpus_spanish-99608-256	avance	2.0	[2, 2]
old_corpus_spanish-366155-561	old_corpus_spanish-85280-666	avance	4.0	[3, 4, 4]
old_corpus_spanish-366155-561	old_corpus_spanish-645809-456	avance	4.0	[4, 4]
old_corpus_spanish-366155-561	old_corpus_spanish-645699-972	avance	4.0	[4, 4, 4]
old_corpus_spanish-365363-476	old_corpus_spanish-576001-540	avance	2.0	[2, 2]
modern_corpus_spanish-219179-707	modern_corpus_spanish-339977-335	avance	4.0	[4, 4]
modern_corpus_spanish-219179-707	modern_corpus_spanish-571484-698	avance	4.0	[4, 4]
modern_corpus_spanish-219179-707	modern_corpus_spanish-712103-339	avance	4.0	[4, 4]
modern_corpus_spanish-339977-335	old_corpus_spanish-645699-972	avance	2.0	[2, 3, 2, 2]
modern_corpus_spanish-339977-335	old_corpus_spanish-335779-380	avance	2.0	[2, 2]
old_corpus_spanish-228276-635	old_corpus_spanish-335779-380	avance	4.0	[4, 4, 4]
old_corpus_spanish-222081-1910	old_corpus_spanish-99178-440	avance	4.0	[4, 4]
modern_corpus_spanish-576205-291	old_corpus_spanish-161204-303	avance	2.0	[2, 2, 3]
modern_corpus_spanish-613567-808	old_corpus_spanish-366155-561	avance	2.0	[2, 2]
modern_corpus_spanish-613567-808	modern_corpus_spanish-620940-628	avance	4.0	[4, 4]
modern_corpus_spanish-560652-311	old_corpus_spanish-365363-476	avance	4.0	[3, 4, 4]
modern_corpus_spanish-601796-409	old_corpus_spanish-85280-666	avance	2.0	[1, 2, 2]
modern_corpus_spanish-601796-409	old_corpus_spanish-645809-456	avance	2.0	[2, 2]
modern_corpus_spanish-601796-409	old_corpus_spanish-625200-662	avance	2.0	[1, 2, 2]
modern_corpus_spanish-601796-409	modern_corpus_spanish-620940-628	avance	4.0	[4, 4]
modern_corpus_spanish-560652-311	old_corpus_spanish-576001-540	avance	2.0	[2, 2]
modern_corpus_spanish-560652-311	old_corpus_spanish-99608-256	avance	4.0	[4, 4]
modern_corpus_spanish-576205-291	old_corpus_spanish-99178-440	avance	2.0	[2, 2, 2]
modern_corpus_spanish-571484-698	old_corpus_spanish-228276-635	avance	1.0	[1, 1, 2]
modern_corpus_spanish-571484-698	old_corpus_spanish-98706-262	avance	2.0	[2, 2]
modern_corpus_spanish-576205-291	modern_corpus_spanish-613567-808	avance	1.0	[1, 1]
modern_corpus_spanish-576205-291	old_corpus_spanish-98706-262	avance	1.0	[1, 1]
modern_corpus_spanish-576205-291	old_corpus_spanish-85280-666	avance	2.0	[2, 2, 2]
modern_corpus_spanish-620940-628	old_corpus_spanish-335779-380	avance	1.0	[1, 2, 1]
old_corpus_spanish-228276-635	old_corpus_spanish-303990-263	avance	1.0	[1, 1, 2]
modern_corpus_spanish-560652-311	old_corpus_spanish-335779-380	avance	2.0	[1, 2, 2]
modern_corpus_spanish-673729-869	modern_corpus_spanish-712103-339	avance	3.0	[3, 3]
old_corpus_spanish-222081-1910	old_corpus_spanish-85280-666	avance	4.0	[4, 4]
modern_corpus_spanish-438354-323	old_corpus_spanish-576001-540	avance	1.0	[1, 1]
modern_corpus_spanish-49973-725	modern_corpus_spanish-601796-409	avance	4.0	[4, 4]
modern_corpus_spanish-49973-725	modern_corpus_spanish-673729-869	avance	4.0	[4, 4]
modern_corpus_spanish-49973-725	old_corpus_spanish-303990-263	avance	4.0	[4, 4]
modern_corpus_spanish-49973-725	old_corpus_spanish-576001-540	avance	2.0	[1, 2, 2]
modern_corpus_spanish-832971-370	old_corpus_spanish-98706-262	avance	3.0	[3, 3]
modern_corpus_spanish-832971-370	old_corpus_spanish-81008-248	avance	4.0	[4, 4]
modern_corpus_spanish-832971-370	old_corpus_spanish-645699-972	avance	3.0	[3, 4, 3]
modern_corpus_spanish-832971-370	old_corpus_spanish-115424-829	avance	2.0	[2, 2]
modern_corpus_spanish-560652-311	modern_corpus_spanish-712103-339	avance	4.0	[4, 4]
modern_corpus_spanish-712103-339	old_corpus_spanish-228276-635	avance	2.0	[1, 2, 2]
modern_corpus_spanish-70984-438	old_corpus_spanish-625200-662	avance	2.0	[2, 2]
modern_corpus_spanish-70984-438	old_corpus_spanish-576001-540	avance	1.0	[1, 2, 1]
modern_corpus_spanish-673729-869	old_corpus_spanish-97958-492	avance	4.0	[4, 4]
modern_corpus_spanish-560652-311	old_corpus_spanish-228276-635	avance	2.0	[1, 2, 2]
modern_corpus_spanish-620940-628	old_corpus_spanish-334899-282	avance	1.0	[1, 1, 2]
old_corpus_spanish-98706-262	old_corpus_spanish-99608-256	avance	2.0	[2, 2]
modern_corpus_spanish-168710-137	old_corpus_spanish-115424-829	avance	4.0	[4, 4]
modern_corpus_spanish-126395-435	old_corpus_spanish-161204-303	avance	1.0	[1, 1]
modern_corpus_spanish-126395-435	old_corpus_spanish-365363-476	avance	4.0	[4, 4]
modern_corpus_spanish-126395-435	old_corpus_spanish-81008-248	avance	1.0	[1, 1]
modern_corpus_spanish-168710-137	modern_corpus_spanish-237857-237	avance	4.0	[4, 4]
modern_corpus_spanish-126395-435	old_corpus_spanish-98706-262	avance	2.0	[2, 2, 1]
modern_corpus_spanish-168710-137	modern_corpus_spanish-613567-808	avance	3.0	[3, 3]
modern_corpus_spanish-115248-348	modern_corpus_spanish-168710-137	avance	4.0	[4, 4]
modern_corpus_spanish-126395-435	modern_corpus_spanish-571484-698	avance	4.0	[4, 4]
modern_corpus_spanish-115248-348	modern_corpus_spanish-438354-323	avance	4.0	[4, 4]
modern_corpus_spanish-115248-348	old_corpus_spanish-161204-303	avance	2.0	[2, 2]
modern_corpus_spanish-115248-348	old_corpus_spanish-645809-456	avance	2.0	[2, 2, 2]
modern_corpus_spanish-115248-348	old_corpus_spanish-366155-561	avance	2.0	[2, 2]
modern_corpus_spanish-115248-348	old_corpus_spanish-222081-1910	avance	2.0	[2, 2, 1]
modern_corpus_spanish-168710-137	old_corpus_spanish-366155-561	avance	1.0	[1, 1]
old_corpus_spanish-151300-489	old_corpus_spanish-450762-549	banco	1.0	[1, 1]
old_corpus_spanish-151300-489	old_corpus_spanish-72096-535	banco	1.0	[2, 1, 1]
old_corpus_spanish-151300-489	old_corpus_spanish-424124-331	banco	1.0	[1, 1]
old_corpus_spanish-151300-489	old_corpus_spanish-475743-674	banco	1.0	[1, 1, 1]
modern_corpus_spanish-571310-132	old_corpus_spanish-415809-169	banco	1.0	[1, 1]
modern_corpus_spanish-623130-250	old_corpus_spanish-424124-331	banco	1.0	[1, 1]
modern_corpus_spanish-623130-250	modern_corpus_spanish-692201-362	banco	4.0	[4, 4]
modern_corpus_spanish-623130-250	old_corpus_spanish-388319-139	banco	1.0	[1, 1, 1]
modern_corpus_spanish-572879-618	modern_corpus_spanish-576797-554	banco	4.0	[4, 4]
modern_corpus_spanish-623130-250	old_corpus_spanish-475743-674	banco	1.0	[1, 1]
modern_corpus_spanish-623130-250	old_corpus_spanish-67427-907	banco	1.0	[1, 1]
modern_corpus_spanish-623130-250	old_corpus_spanish-72096-535	banco	1.0	[1, 1]
modern_corpus_spanish-521506-287	old_corpus_spanish-475743-674	banco	1.0	[1, 1]
modern_corpus_spanish-243528-388	old_corpus_spanish-72096-535	banco	1.0	[1, 1]
modern_corpus_spanish-243528-388	old_corpus_spanish-477592-280	banco	4.0	[4, 4]
modern_corpus_spanish-714045-385	old_corpus_spanish-493226-213	banco	1.0	[1, 1]
modern_corpus_spanish-712453-490	old_corpus_spanish-72096-535	banco	1.0	[1, 1]
modern_corpus_spanish-712453-490	old_corpus_spanish-424124-331	banco	1.0	[1, 1]
modern_corpus_spanish-712453-490	old_corpus_spanish-191544-830	banco	1.0	[1, 1]
modern_corpus_spanish-571310-132	old_corpus_spanish-234069-485	banco	1.0	[1, 1, 1]
modern_corpus_spanish-572879-618	modern_corpus_spanish-663853-633	banco	4.0	[4, 4, 4]
old_corpus_spanish-424124-331	old_corpus_spanish-617278-273	banco	1.0	[1, 1]
old_corpus_spanish-475743-674	old_corpus_spanish-477592-280	banco	3.0	[3, 3]
modern_corpus_spanish-521506-287	old_corpus_spanish-117032-1013	banco	1.0	[1, 1]
modern_corpus_spanish-521506-287	modern_corpus_spanish-714045-385	banco	4.0	[4, 4]
modern_corpus_spanish-528450-185	modern_corpus_spanish-701018-904	banco	4.0	[4, 4]
modern_corpus_spanish-528450-185	modern_corpus_spanish-712453-490	banco	4.0	[4, 4, 3]
modern_corpus_spanish-528450-185	old_corpus_spanish-117032-1013	banco	1.0	[1, 1, 1]
modern_corpus_spanish-528450-185	old_corpus_spanish-234069-485	banco	1.0	[1, 1]
modern_corpus_spanish-528450-185	old_corpus_spanish-272545-445	banco	1.0	[1, 1, 1]
modern_corpus_spanish-576797-554	old_corpus_spanish-415809-169	banco	1.0	[1, 1]
modern_corpus_spanish-576797-554	old_corpus_spanish-272545-445	banco	1.0	[1, 1, 1]
modern_corpus_spanish-576797-554	old_corpus_spanish-191544-830	banco	1.0	[1, 1]
old_corpus_spanish-388319-139	old_corpus_spanish-72096-535	banco	4.0	[4, 4]
old_corpus_spanish-388319-139	old_corpus_spanish-424124-331	banco	4.0	[4, 4]
modern_corpus_spanish-521506-287	modern_corpus_spanish-712453-490	banco	4.0	[3, 4, 4]
modern_corpus_spanish-521506-287	modern_corpus_spanish-701018-904	banco	4.0	[4, 4]
modern_corpus_spanish-521506-287	modern_corpus_spanish-623130-250	banco	3.0	[3, 3]
modern_corpus_spanish-572879-618	old_corpus_spanish-493226-213	banco	1.0	[1, 1, 1]
modern_corpus_spanish-596371-518	modern_corpus_spanish-623130-250	banco	4.0	[4, 4]
modern_corpus_spanish-596371-518	old_corpus_spanish-450762-549	banco	1.0	[1, 1]
modern_corpus_spanish-596371-518	old_corpus_spanish-67427-907	banco	1.0	[1, 1]
modern_corpus_spanish-597174-384	modern_corpus_spanish-714045-385	banco	4.0	[4, 4]
modern_corpus_spanish-597174-384	old_corpus_spanish-120372-316	banco	1.0	[1, 1]
modern_corpus_spanish-572879-618	old_corpus_spanish-345607-317	banco	1.0	[1, 1]
modern_corpus_spanish-572879-618	old_corpus_spanish-191544-830	banco	1.0	[1, 1]
old_corpus_spanish-117032-1013	old_corpus_spanish-493226-213	banco	2.0	[2, 2]
modern_corpus_spanish-572879-618	old_corpus_spanish-117032-1013	banco	1.0	[1, 1]
modern_corpus_spanish-572879-618	modern_corpus_spanish-712453-490	banco	4.0	[4, 4]
modern_corpus_spanish-243528-388	old_corpus_spanish-415809-169	banco	1.0	[1, 1, 1]
modern_corpus_spanish-572879-618	modern_corpus_spanish-692201-362	banco	4.0	[4, 4]
modern_corpus_spanish-243528-388	old_corpus_spanish-27280-183	banco	1.0	[1, 1]
old_corpus_spanish-191544-830	old_corpus_spanish-424124-331	banco	4.0	[4, 4]
modern_corpus_spanish-712453-490	old_corpus_spanish-120372-316	banco	1.0	[1, 1, 1]
modern_corpus_spanish-235611-196	modern_corpus_spanish-712453-490	banco	4.0	[4, 4]
modern_corpus_spanish-235611-196	old_corpus_spanish-424124-331	banco	1.0	[1, 1, 1]
modern_corpus_spanish-235611-196	old_corpus_spanish-493226-213	banco	1.0	[1, 1]
modern_corpus_spanish-235611-196	old_corpus_spanish-617278-273	banco	1.0	[1, 1]
modern_corpus_spanish-712453-490	old_corpus_spanish-151300-489	banco	1.0	[1, 1]
old_corpus_spanish-617278-273	old_corpus_spanish-67427-907	banco	1.0	[2, 1, 1]
modern_corpus_spanish-692201-362	old_corpus_spanish-272545-445	banco	1.0	[1, 1]
modern_corpus_spanish-43171-296	modern_corpus_spanish-596371-518	banco	4.0	[4, 4]
modern_corpus_spanish-43171-296	old_corpus_spanish-191544-830	banco	1.0	[1, 1]
modern_corpus_spanish-329702-688	modern_corpus_spanish-644636-672	banco	4.0	[4, 4]
modern_corpus_spanish-329702-688	modern_corpus_spanish-655548-312	banco	4.0	[4, 4]
modern_corpus_spanish-329702-688	old_corpus_spanish-117032-1013	banco	1.0	[1, 1]
modern_corpus_spanish-329702-688	old_corpus_spanish-388319-139	banco	1.0	[1, 1]
modern_corpus_spanish-544813-421	old_corpus_spanish-272545-445	banco	1.0	[1, 1]
modern_corpus_spanish-235611-196	modern_corpus_spanish-596371-518	banco	3.0	[4, 3, 3]
modern_corpus_spanish-544813-421	old_corpus_spanish-267510-725	banco	1.0	[1, 1]
modern_corpus_spanish-43171-296	old_corpus_spanish-72096-535	banco	1.0	[1, 1]
old_corpus_spanish-267510-725	old_corpus_spanish-272545-445	banco	4.0	[4, 4]
old_corpus_spanish-67427-907	old_corpus_spanish-72096-535	banco	4.0	[4, 4]
modern_corpus_spanish-644636-672	modern_corpus_spanish-663853-633	banco	4.0	[4, 4]
modern_corpus_spanish-644636-672	modern_corpus_spanish-712453-490	banco	4.0	[4, 4]
modern_corpus_spanish-644636-672	old_corpus_spanish-120372-316	banco	1.0	[1, 1]
modern_corpus_spanish-644636-672	old_corpus_spanish-412503-629	banco	1.0	[1, 1]
modern_corpus_spanish-544813-421	old_corpus_spanish-234069-485	banco	1.0	[1, 1, 1]
modern_corpus_spanish-544813-421	old_corpus_spanish-117032-1013	banco	1.0	[1, 1]
modern_corpus_spanish-663853-633	old_corpus_spanish-345607-317	banco	1.0	[1, 1]
modern_corpus_spanish-663853-633	old_corpus_spanish-151300-489	banco	1.0	[1, 1]
modern_corpus_spanish-655548-312	modern_corpus_spanish-714045-385	banco	4.0	[4, 4]
modern_corpus_spanish-655548-312	old_corpus_spanish-151300-489	banco	1.0	[1, 1]
modern_corpus_spanish-544813-421	modern_corpus_spanish-701018-904	banco	4.0	[4, 4]
old_corpus_spanish-267510-725	old_corpus_spanish-424124-331	banco	4.0	[4, 4]
modern_corpus_spanish-235611-196	modern_corpus_spanish-571310-132	banco	4.0	[4, 4, 3]
modern_corpus_spanish-235611-196	old_corpus_spanish-72096-535	banco	1.0	[1, 1]
old_corpus_spanish-267510-725	old_corpus_spanish-475743-674	banco	4.0	[4, 4]
modern_corpus_spanish-701018-904	old_corpus_spanish-475743-674	banco	1.0	[1, 1]
modern_corpus_spanish-701018-904	old_corpus_spanish-617278-273	banco	1.0	[1, 1]
modern_corpus_spanish-235611-196	modern_corpus_spanish-521506-287	banco	4.0	[4, 4]
modern_corpus_spanish-235611-196	modern_corpus_spanish-243528-388	banco	4.0	[4, 4]
old_corpus_spanish-272545-445	old_corpus_spanish-345607-317	banco	4.0	[4, 4]
modern_corpus_spanish-544813-421	old_corpus_spanish-450762-549	banco	1.0	[1, 1, 1]
modern_corpus_spanish-243528-388	modern_corpus_spanish-544813-421	banco	4.0	[4, 4]
modern_corpus_spanish-243528-388	modern_corpus_spanish-644636-672	banco	4.0	[4, 4]
modern_corpus_spanish-701018-904	old_corpus_spanish-412503-629	banco	1.0	[1, 1]
old_corpus_spanish-272545-445	old_corpus_spanish-450762-549	banco	4.0	[4, 4]
modern_corpus_spanish-742091-917	old_corpus_spanish-418856-503	capital	4.0	[4, 3, 4]
modern_corpus_spanish-742091-917	old_corpus_spanish-672319-635	capital	1.0	[1, 1]
modern_corpus_spanish-742091-917	old_corpus_spanish-636615-407	capital	4.0	[4, 4]
modern_corpus_spanish-742091-917	old_corpus_spanish-535422-261	capital	4.0	[4, 4, 3]
modern_corpus_spanish-437725-726	old_corpus_spanish-117961-531	capital	1.0	[1, 1, 2]
modern_corpus_spanish-742091-917	old_corpus_spanish-466269-323	capital	1.0	[1, 1]
old_corpus_spanish-176375-809	old_corpus_spanish-636615-407	capital	1.0	[1, 1]
modern_corpus_spanish-742091-917	old_corpus_spanish-441243-131	capital	4.0	[4, 4, 3]
modern_corpus_spanish-549434-625	old_corpus_spanish-660269-534	capital	1.0	[1, 1, 1]
modern_corpus_spanish-724823-691	old_corpus_spanish-466269-323	capital	1.0	[1, 1]
modern_corpus_spanish-323811-1031	old_corpus_spanish-481887-555	capital	1.0	[1, 1]
modern_corpus_spanish-323811-1031	old_corpus_spanish-448535-293	capital	1.0	[1, 1]
modern_corpus_spanish-323811-1031	old_corpus_spanish-176375-809	capital	4.0	[4, 4]
modern_corpus_spanish-323811-1031	modern_corpus_spanish-711057-387	capital	1.0	[1, 1, 1]
modern_corpus_spanish-323811-1031	modern_corpus_spanish-614473-321	capital	1.0	[1, 1]
modern_corpus_spanish-323811-1031	modern_corpus_spanish-410639-661	capital	3.0	[3, 3]
modern_corpus_spanish-549434-625	modern_corpus_spanish-614473-321	capital	4.0	[4, 4]
modern_corpus_spanish-549434-625	modern_corpus_spanish-724823-691	capital	4.0	[4, 4]
modern_corpus_spanish-549434-625	old_corpus_spanish-317468-428	capital	1.0	[1, 1]
modern_corpus_spanish-724823-691	old_corpus_spanish-675957-497	capital	1.0	[1, 1]
modern_corpus_spanish-549434-625	old_corpus_spanish-33426-675	capital	1.0	[1, 1]
modern_corpus_spanish-549434-625	old_corpus_spanish-672319-635	capital	1.0	[1, 1, 1]
modern_corpus_spanish-711057-387	modern_corpus_spanish-71749-293	capital	4.0	[4, 4, 3, 4]
modern_corpus_spanish-711057-387	modern_corpus_spanish-724823-691	capital	4.0	[4, 4]
modern_corpus_spanish-711057-387	modern_corpus_spanish-742091-917	capital	4.0	[4, 4]
modern_corpus_spanish-711057-387	old_corpus_spanish-33426-675	capital	1.0	[1, 1, 1]
modern_corpus_spanish-711057-387	old_corpus_spanish-633731-137	capital	4.0	[4, 4]
modern_corpus_spanish-71749-293	old_corpus_spanish-33426-675	capital	1.0	[1, 1]
modern_corpus_spanish-71749-293	old_corpus_spanish-447586-295	capital	4.0	[4, 4]
modern_corpus_spanish-71749-293	old_corpus_spanish-633731-137	capital	3.0	[3, 3]
